Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
French Polynesia,PYF,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,10.3088640897014,6.36551258929394,11.7879017461168,11.9191013370416,20.7012883270172,..,22.0931200417243,24.6935070212736,6.66453514044787,17.0685072659761,14.3020537543288,11.5176514731776,8.31242107215883,6.10892021237761,0.980288668125041,..,..,..,..,..
"Gambia, The",GMB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,0.541196420136749,-3.15228248895189,-4.22219214406911,-6.22324068883774,-6.19477146151466,-0.402651172225192,1.93110695384875,1.13391367955103,-7.67134707158115,-6.55706457684312,-7.0593591438197,-6.87759345961689,-7.32024202195074,-6.50359685949509,-7.39812083623532,-4.84093699885477,..,..
Georgia,GEO,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-6.12192053284207,-6.38781494382328,-9.5760847967322,-6.94983213970616,-10.8513051056572,-15.3807892309948,-19.5820249193812,-21.9710366794512,-10.5987107703488,-9.79134457353817,-12.1998141115578,-11.4185784101123,-5.55856592319323,-10.1218742374626,-11.8164227457659,-12.4546301906262,-8.05040479560943,-6.77789951316353,-5.03703402101355,..
Germany,DEU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-0.365179727101994,1.92014186441007,1.44164542901152,4.53888900493914,4.67661515287612,5.79796363182689,6.89159329323011,5.71711640747064,5.91957810825584,5.77595559182617,6.19514889595412,7.13145021547673,6.57383237863572,7.17473024739944,8.58849695920747,8.51162132064015,7.83505437684049,7.42333077289158,7.10252903391981,..
Ghana,GHA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-8.04280573235459,-1.70664807571323,1.33230066757986,-6.64524038429113,-10.2930225614902,-5.17438307068433,-9.60782565143697,-11.6641835756571,-7.30301254301104,-8.53283449596601,-9.00243372574365,-11.9011389737536,-9.14029371552081,-6.88511326908247,-5.81416298121724,-5.14826602444443,-3.39441253633493,-3.11780646837359,..,..
Gibraltar,GIB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-6.90432964218612,-6.23775283651165,-6.34535519671427,-5.60971715883055,-7.35270532949061,-10.8212464476993,-13.9967152283092,-14.4718550353591,-10.8925960119783,-10.1090498652679,-9.93729400748956,-2.51234595614934,-2.06332848569207,-1.57563122228051,-0.819665655399505,-1.67043179610851,-1.7712180122929,-2.86447684997137,-1.39509259247489,..
Greenland,GRL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-19.7664312101494,-23.2352735745057,-24.6925391870668,-10.9666074273801,-27.7927708966999,-32.4462323663427,-31.8585253687711,-30.502989302936,-25.5632605246528,-26.4460372925325,-26.5853508253301,-24.153906355014,-25.258243829663,-11.556990047973,-12.2363387494649,-10.9736856484773,-11.976323750174,-9.95363267697973,..,..
Guam,GUM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-6.69901841246593,-5.94363745276598,-4.74136738593876,-4.85869643224931,-4.56059241361804,-5.041141265736,-5.23435165407718,-3.969606827858,0.191508022670681,-1.85531673086696,-3.31516543000644,-3.66606857224571,-4.22439109355848,-3.30030618515978,-1.2443076551374,0.964771736230059,1.12208731984637,0.813857103656875,2.41678767319499,..
Guinea,GIN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.1004475793299,-6.76783564899967,-5.37543898145775,-4.42811084845834,-5.45917882523563,-5.24523674578906,-7.23648454024015,-6.29234239675144,-6.00514710117691,-4.76970209522418,-17.116529414626,-13.5979817532214,-14.2034719787819,-11.1827723925645,-11.6007977719237,-31.9034087192924,5.02436247493563,-1.56031931394818,-2.31503661534641,..
Guinea-Bissau,GNB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.83806573396009,-0.304997962799737,-0.0603155899611047,2.6104420073608,-1.7866280098191,-6.77131959622255,-4.40382515250755,-3.32853313277127,-5.75840354278036,-8.33760298681375,-1.27920959042145,-8.41399181680562,-5.0209711834265,0.598976043310983,1.99863446325241,0.853525002506187,0.287299829104552,-3.71070656345361,..,..
Guyana,GUY,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-12.7638498453567,-8.57971395005412,-6.00217415870724,-2.52795588989275,-11.6705382324577,-12.3857890107604,-9.5206793379815,-16.7639272577629,-11.1864995375132,-10.837213807122,-14.4520588471463,-12.8136347833331,-15.2636548045523,-12.5155115148671,-1.21425030116288,-1.42646479682646,-10.9876219721333,-27.6313064665051,..,..
Haiti,HTI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.66751259043174,-2.56178232547752,-1.51268139748493,-1.76328242786013,0.163513096676288,-1.78774919569033,-1.45740450020444,-3.12764186608017,-1.85561400613081,-1.53754081756354,-4.30532269244939,-5.46404139779658,-6.6096965582232,-8.5540099945207,-3.10357203252875,-0.909077129735377,-3.15135492247519,-3.5511033055801,..,..
Honduras,HND,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-6.32666054484424,-3.62145870995535,-6.79117987256582,-7.79046452709611,-3.14654554218195,-3.52944636469425,-9.09255297881461,-15.4452326535322,-3.8159630413154,-5.07642907628296,-7.95390045958565,-8.53138315574921,-9.52730371587897,-6.94518026456485,-4.6709067375976,-3.14341153077601,-1.2458959616522,-5.89583219130316,-1.3650007313796,..
